PROJ_NAME	PROJ_LOC	LOCA_ID	LOCA_TYPE	LOCA_FDEO	LOCA_GL	LOCA_NATE	LOCA_NATN	PROJ_ID	GEOL_TOP	GEOL_SUW	GEOL_TOP	GEOL_SUW	GEOL_SUW_LE	GEOL_SUW_BE	GEOL_SUW_HE	GEOL_SU	GEOL_SU	GEOL_SU_LE	GEOL_SU_BE	GEOL_SU_HE	GEOL_SU_LE	GEOL_SU_BE	GEOL_SU_HE	LOCA_ID	SCPT_DPTH	SCPT_RES	SCPT_FRES	SCPT_PWP2	SCPT_QT	SCPT_BDEN	SCPT_CPO	SCPT_CPOD	SCPT_QNET	LOCA_ID	IVAN_DPTH	IVAN_TYPE	IVAN_IVAN	IVAN_IVAR	LOCA_ID	IDEN_DPTH	IDEN_MC	LOCA_ID	SPEC_DPTH	TRIT_CU	LOCA_ID	SPEC_DPTH	LLPL_LL	LLPL_PL	LLPL_PI
x	x	x	x	ft	ft	ft	ft	x	ft	pcf	m	kN/m3	kN/m3	kN/m3	kN/m3	psf	kPa	psf	psf	psf	kPa	kPa	kPa	x	m	MPa	MPa	kPa	MPa	pcf	kPa	kPa	kPa	x	x	x	ksf	ksf	x	ft	%	x	ft	kPa	x	ft	%	%	%
PROJ_NAME_x	PROJ_LOC_x	LOCA_ID_x	LOCA_TYPE_x	LOCA_FDEO_ft	LOCA_GL_ft	LOCA_NATE_ft	LOCA_NATN_ft	PROJ_ID_x	GEOL_TOP_ft	GEOL_SUW_pcf	GEOL_TOP_m	GEOL_SUW_kN/m3	GEOL_SUW_LE_kN/m3	GEOL_SUW_BE_kN/m3	GEOL_SUW_HE_kN/m3	GEOL_SU_psf	GEOL_SU_kPa	GEOL_SU_LE_psf	GEOL_SU_BE_psf	GEOL_SU_HE_psf	GEOL_SU_LE_kPa	GEOL_SU_BE_kPa	GEOL_SU_HE_kPa	LOCA_ID_x	SCPT_DPTH_m	SCPT_RES_MPa	SCPT_FRES_MPa	SCPT_PWP2_kPa	SCPT_QT_MPa	SCPT_BDEN_pcf	SCPT_CPO_kPa	SCPT_CPOD_kPa	SCPT_QNET_kPa	LOCA_ID_x	IVAN_DPTH_x	IVAN_TYPE_x	IVAN_IVAN_ksf	IVAN_IVAR_ksf	LOCA_ID_x	IDEN_DPTH_ft	IDEN_MC_%	LOCA_ID_x	SPEC_DPTH_ft	TRIT_CU_kPa	LOCA_ID_x	SPEC_DPTH_ft	LLPL_LL_%	LLPL_PL_%	LLPL_PI_%
																								CPT-72L	33.99	1.32			1.52			312.38	1207.62																
																								CPT-72L	34	1.32			1.52			312.46	1207.54																
																								CPT-72L	34.01	1.32			1.52			312.54	1207.46																
																								CPT-72L	34.02	1.32			1.52			312.62	1207.38																
																								CPT-72L	34.03	1.32			1.52			312.7	1207.3																
																								CPT-72L	34.03	1.33			1.53			312.78	1217.22																
																								CPT-72L	34.04	1.33			1.53			312.86	1217.14																
																								CPT-72L	34.05	1.33			1.53			312.95	1217.05																
																								CPT-72L	34.06	1.33			1.54			313.03	1226.97																
																								CPT-72L	34.07	1.33			1.53			313.1	1216.9																
																								CPT-72L	34.08	1.33			1.53			313.19	1216.81																
																								CPT-72L	34.09	1.33			1.53			313.27	1216.73																
																								CPT-72L	34.1	1.33			1.53			313.35	1216.65																
																								CPT-72L	34.11	1.33			1.53			313.43	1216.57																
																								CPT-72L	34.12	1.33			1.53			313.52	1216.48																
																								CPT-72L	34.12	1.33			1.53			313.59	1216.41																
																								CPT-72L	34.13	1.33			1.53			313.67	1216.33																
																								CPT-72L	34.14	1.33			1.53			313.76	1216.24																
																								CPT-72L	34.15	1.33			1.53			313.84	1216.16																
																								CPT-72L	34.16	1.33			1.53			313.92	1216.08																
																								CPT-72L	34.17	1.33			1.53			313.99	1216.01																
																								CPT-72L	34.18	1.33			1.53			314.08	1215.92																
																								CPT-72L	34.19	1.33			1.53			314.16	1215.84																
																								CPT-72L	34.19	1.33			1.53			314.24	1215.76																
																								CPT-72L	34.2	1.33			1.53			314.33	1215.67																
																								CPT-72L	34.21	1.33			1.53			314.41	1215.59																
																								CPT-72L	34.22	1.33			1.53			314.48	1215.52																
																								CPT-72L	34.23	1.33			1.53			314.56	1215.44																
																								CPT-72L	34.24	1.33			1.53			314.65	1215.35																
																								CPT-72L	34.25	1.33			1.53			314.73	1215.27																
																								CPT-72L	34.26	1.33			1.53			314.81	1215.19																
																								CPT-72L	34.27	1.33			1.53			314.9	1215.1																
																								CPT-72L	34.27	1.33			1.53			314.97	1215.03																
																								CPT-72L	34.28	1.33			1.53			315.05	1214.95																
																								CPT-72L	34.29	1.33			1.53			315.13	1214.87																
																								CPT-72L	34.3	1.33			1.53			315.22	1214.78																
																								CPT-72L	34.31	1.32			1.52			315.3	1204.7																
																								CPT-72L	34.32	1.32			1.52			315.38	1204.62																
																								CPT-72L	34.33	1.32			1.52			315.46	1204.54																
																								CPT-72L	34.34	1.32			1.52			315.54	1204.46																
																								CPT-72L	34.34	1.32			1.52			315.62	1204.38																
																								CPT-72L	34.35	1.32			1.52			315.7	1204.3																
																								CPT-72L	34.36	1.32			1.53			315.79	1214.21																
																								CPT-72L	34.37	1.33			1.53			315.87	1214.13																
																								CPT-72L	34.38	1.33			1.53			315.94	1214.06																
																								CPT-72L	34.39	1.33			1.53			316.03	1213.97																
																								CPT-72L	34.4	1.33			1.53			316.11	1213.89																
																								CPT-72L	34.41	1.33			1.53			316.19	1213.81																
																								CPT-72L	34.41	1.33			1.54			316.27	1223.73																
																								CPT-72L	34.42	1.33			1.54			316.36	1223.64																
																								CPT-72L	34.43	1.33			1.54			316.43	1223.57																
																								CPT-72L	34.44	1.34			1.54			316.51	1223.49																
																								CPT-72L	34.45	1.34			1.54			316.6	1223.4																
																								CPT-72L	34.46	1.33			1.54			316.68	1223.32																
																								CPT-72L	34.47	1.33			1.53			316.76	1213.24																
																								CPT-72L	34.48	1.33			1.53			316.84	1213.16																
																								CPT-72L	34.48	1.33			1.53			316.92	1213.08																
																								CPT-72L	34.49	1.33			1.53			317	1213																
																								CPT-72L	34.5	1.33			1.53			317.08	1212.92																
																								CPT-72L	34.51	1.33			1.53			317.17	1212.83																
																								CPT-72L	34.52	1.33			1.53			317.25	1212.75																
																								CPT-72L	34.53	1.33			1.53			317.33	1212.67																
																								CPT-72L	34.54	1.33			1.53			317.4	1212.6																
																								CPT-72L	34.55	1.33			1.53			317.49	1212.51																
																								CPT-72L	34.56	1.33			1.53			317.57	1212.43																
																								CPT-72L	34.56	1.33			1.53			317.65	1212.35																
																								CPT-72L	34.57	1.33			1.53			317.74	1212.26																
																								CPT-72L	34.58	1.33			1.53			317.81	1212.19																
																								CPT-72L	34.59	1.33			1.53			317.89	1212.11																
																								CPT-72L	34.6	1.33			1.53			317.97	1212.03																
																								CPT-72L	34.61	1.33			1.53			318.06	1211.94																
																								CPT-72L	34.62	1.34			1.54			318.14	1221.86																
																								CPT-72L	34.63	1.34			1.54			318.22	1221.78																
																								CPT-72L	34.63	1.34			1.54			318.3	1221.7																
																								CPT-72L	34.64	1.34			1.54			318.38	1221.62																
																								CPT-72L	34.65	1.34			1.54			318.46	1221.54																
																								CPT-72L	34.66	1.34			1.54			318.54	1221.46																
																								CPT-72L	34.67	1.34			1.54			318.63	1221.37																
																								CPT-72L	34.68	1.34			1.54			318.71	1221.29																
																								CPT-72L	34.69	1.34			1.54			318.78	1221.22																
																								CPT-72L	34.7	1.34			1.54			318.87	1221.13																
																								CPT-72L	34.71	1.34			1.54			318.95	1221.05																
																								CPT-72L	34.72	1.34			1.54			319.03	1220.97																
																								CPT-72L	34.72	1.34			1.54			319.11	1220.89																
																								CPT-72L	34.73	1.33			1.54			319.2	1220.8																
																								CPT-72L	34.74	1.33			1.53			319.27	1210.73																
																								CPT-72L	34.75	1.33			1.53			319.35	1210.65																
																								CPT-72L	34.76	1.33			1.54			319.44	1220.56																
																								CPT-72L	34.77	1.33			1.54			319.52	1220.48																
																								CPT-72L	34.78	1.33			1.54			319.6	1220.4																
																								CPT-72L	34.79	1.33			1.54			319.68	1220.32																
																								CPT-72L	34.79	1.33			1.54			319.76	1220.24																
																								CPT-72L	34.8	1.33			1.54			319.84	1220.16																
																								CPT-72L	34.81	1.34			1.54			319.92	1220.08																
																								CPT-72L	34.82	1.33			1.54			320	1220																
																								CPT-72L	34.83	1.34			1.54			320.09	1219.91																
																								CPT-72L	34.84	1.34			1.54			320.17	1219.83																
																								CPT-72L	34.85	1.33			1.54			320.24	1219.76																
																								CPT-72L	34.86	1.34			1.54			320.33	1219.67																
																								CPT-72L	34.87	1.34			1.54			320.41	1219.59																
																								CPT-72L	34.87	1.34			1.54			320.49	1219.51																
																								CPT-72L	34.88	1.34			1.54			320.57	1219.43																
																								CPT-72L	34.89	1.34			1.55			320.66	1229.34																
																								CPT-72L	34.9	1.35			1.55			320.73	1229.27																
																								CPT-72L	34.91	1.35			1.55			320.81	1229.19																
																								CPT-72L	34.92	1.35			1.55			320.9	1229.1																
																								CPT-72L	34.93	1.35			1.55			320.98	1229.02																
																								CPT-72L	34.94	1.35			1.55			321.06	1228.94																
																								CPT-72L	34.95	1.35			1.55			321.14	1228.86																
																								CPT-72L	34.95	1.35			1.55			321.22	1228.78																
																								CPT-72L	34.96	1.35			1.55			321.3	1228.7																
																								CPT-72L	34.97	1.35			1.55			321.38	1228.62																
																								CPT-72L	34.98	1.35			1.55			321.47	1228.53																
																								CPT-72L	34.99	1.35			1.55			321.55	1228.45																
																								CPT-72L	35	1.35			1.55			321.62	1228.38																
																								CPT-72L	35.01	1.35			1.55			321.71	1228.29																
																								CPT-72L	35.02	1.35			1.56			321.79	1238.21																
																								CPT-72L	35.02	1.35			1.56			321.87	1238.13																
																								CPT-72L	35.03	1.35			1.56			321.95	1238.05																
																								CPT-72L	35.04	1.35			1.56			322.04	1237.96																
																								CPT-72L	35.05	1.35			1.56			322.11	1237.89																
																								CPT-72L	35.06	1.35			1.56			322.19	1237.81																
																								CPT-72L	35.07	1.36			1.56			322.27	1237.73																
																								CPT-72L	35.08	1.36			1.56			322.36	1237.64																
																								CPT-72L	35.09	1.36			1.56			322.44	1237.56																
																								CPT-72L	35.09	1.36			1.57			322.52	1247.48																
																								CPT-72L	35.1	1.36			1.57			322.6	1247.4																
																								CPT-72L	35.11	1.36			1.57			322.68	1247.32																
																								CPT-72L	35.12	1.36			1.57			322.76	1247.24																
